Year,Month,Day,Temp at Recording,Dew Point / Frost Point,Wet Bulb Temp,Surface Temperature,Temperature Range,Temp Max,Temp Min,Specific Humidity,Relative Humidity,Precipitation
1984,8,9,25.21,20.29,22.75,25.49,9.3,30.12,20.82,15.2,75.75,4.97
1984,8,10,25.3,20.18,22.74,25.44,9.54,30.99,21.46,15.08,76,9.56
1984,8,11,24.95,19.06,22.01,24.67,10.23,30.45,20.23,14.04,72.44,17.93
1984,8,12,22.88,20.07,21.48,23.36,8.78,28.12,19.34,14.89,85.88,11.98
1984,8,13,23.59,19.46,21.53,23.94,9.84,28.69,18.85,14.28,79.81,2.86
1984,8,14,24,20.33,22.16,24.19,12.1,31.5,19.4,15.26,82.88,11.04
1984,8,15,22.56,18.15,20.36,22.95,7.8,26.98,19.18,13.24,78.44,7.39
1984,8,16,22.31,18.91,20.61,22.73,8.93,27.43,18.5,13.85,82.25,6.33
1984,8,17,18.54,13.29,15.91,19.06,9.35,23.23,13.87,9.77,74.12,0.13
1984,8,18,18.51,10.7,14.6,18.65,14.06,25.83,11.78,8.18,63.88,0.61
1984,8,19,17.83,14.15,15.99,18.58,9.89,23.37,13.48,10.25,81.19,4.36
1984,8,20,14.48,6.15,10.32,14.53,10.66,19.5,8.84,5.98,60.94,0
1984,8,21,18.12,8.92,13.52,17.61,16.31,26.3,9.99,7.32,57.38,0
1984,8,22,19.53,13.21,16.37,19.94,15.06,26.69,11.63,9.77,71.69,8.82
1984,8,23,18.26,15.31,16.79,18.76,7.8,22.33,14.54,11.17,84.19,11.04
1984,8,24,17.16,11.37,14.26,17.5,9.55,22.5,12.94,8.48,71.69,0.06
1984,8,25,18.34,10.58,14.47,17,11.98,24.41,12.44,8,63.25,0.04
1984,8,26,19.26,9.8,14.53,19.05,15.94,27.58,11.64,7.63,59.81,0
1984,8,27,18.69,12.62,15.65,19.07,10.9,24.76,13.85,9.28,70.19,0.07
1984,8,28,20.93,16.62,18.77,21.15,11.7,27.01,15.31,12.02,78.81,3.2
1984,8,29,22.33,19.61,20.97,22.43,7.09,26.1,19.01,14.53,85.38,5.35
1984,8,30,23.23,19.17,21.2,23.34,13.14,29.94,16.8,14.22,80.19,6.61
1984,8,31,18.26,11.65,14.96,18.68,9.88,23.91,14.03,8.85,70.44,3.73
1984,9,1,16.51,9.08,12.8,16.32,9.25,21.32,12.07,7.32,64.44,0.01
1984,9,2,15.73,12.38,14.06,16.19,10.02,21.99,11.98,9.16,81.5,7.46
1984,9,3,17.51,14.95,16.23,17.98,8.17,22.49,14.32,10.8,85.94,11.12
1984,9,4,15.11,9.41,12.26,15.71,9,20.13,11.12,7.51,71.69,0.12
1984,9,5,12.3,6.33,9.32,13.03,8.36,16.47,8.11,6.04,69.31,0.22
1984,9,6,11.7,4.64,8.17,11.6,9.5,16.69,7.19,5.37,65,0.08
1984,9,7,13.19,4.9,9.05,13.69,15.15,20.89,5.73,5.43,61.75,0
1984,9,8,16.23,9.17,12.7,16.57,14.88,23.99,9.1,7.32,65.75,0.01
1984,9,9,17.46,11.21,14.33,17.72,12.88,24.23,11.35,8.36,68.88,0.62
1984,9,10,18.12,14.89,16.51,18.3,10.59,23.94,13.36,10.8,82.69,9.26
1984,9,11,18.67,16.53,17.6,18.82,11.22,24.31,13.09,11.96,88.38,13.47
1984,9,12,14.99,11.04,13.01,14.92,8.78,20.46,11.68,8.3,79.69,2.56
1984,9,13,18.47,15.11,16.79,18.7,15.38,26.08,10.69,11.11,82.69,10.98
1984,9,14,16.69,12.85,14.76,16.95,8.65,21.14,12.49,9.58,80.75,6.05
1984,9,15,10.33,7.74,9.04,10.77,4.86,12.26,7.4,6.71,84.38,3.32
1984,9,16,10.66,4.63,7.65,11.03,9.3,15.22,5.91,5.31,68.56,0.62
1984,9,17,13.04,6.01,9.53,12.4,12.62,19.58,6.96,5.86,66.88,0.01
1984,9,18,13.4,5.31,9.36,13.79,14.34,20.75,6.41,5.62,61.81,0
1984,9,19,15.62,9.74,12.68,15.86,14.7,22.9,8.2,7.81,70.56,0.08
1984,9,20,18.91,13.74,16.33,18.95,13.09,26.56,13.47,10.01,74.5,0.15
1984,9,21,13.61,7.12,10.36,13.23,9.88,19.03,9.15,6.47,68,0
1984,9,22,16.23,8.83,12.53,16.4,18.09,25.19,7.11,7.26,65.19,0
1984,9,23,19.73,15.02,17.37,19.76,11.16,25.86,14.7,10.8,76.12,1.71
1984,9,24,20.03,16.87,18.45,19.92,8.87,24.96,16.08,12.15,83.75,1.09
1984,9,25,21.82,17.63,19.73,21.82,10.62,27.53,16.9,12.82,79.12,1.64
1984,9,26,11.37,5.48,8.43,12.13,13.72,19.73,6.01,6.16,68.31,10.07
1984,9,27,8.04,0.96,4.5,8.96,8.69,13.38,4.69,4.09,63.69,0.08
1984,9,28,9.26,2.76,6.01,9.7,12.54,15.58,3.04,4.7,68.06,0.02
1984,9,29,9.3,4.67,6.98,9.68,12.59,15.98,3.38,5.37,76.19,0.11
1984,9,30,10.08,4.56,7.32,9.75,12.05,16.94,4.9,5.31,73.12,1.13
1984,10,1,7.96,6.95,7.46,8.66,3.83,10.61,6.77,6.29,93.5,6.41
1984,10,2,7.22,4.13,5.67,7.51,7.44,11.26,3.83,5.19,82.19,2.4
1984,10,3,10.84,4.61,7.73,11.15,12.98,18.06,5.08,5.43,66.44,2.07
1984,10,4,8.69,2.3,5.5,8.98,7.11,12.61,5.5,4.58,66.94,0.48
1984,10,5,5.51,-3.3,1.11,5.93,11.88,11.05,-0.84,3.17,59.19,0.15
1984,10,6,4.5,-6.66,-1.08,4.73,16.25,13.08,-3.17,2.32,50.38,0
1984,10,7,10.04,4.27,7.15,10.3,16.99,18.92,1.93,5.49,68.19,0
1984,10,8,13.02,10.23,11.63,13.04,9.27,19,9.73,7.87,84.12,0.74
1984,10,9,14.04,12.76,13.4,13.58,7.65,18.4,10.74,9.22,92.38,0.49
1984,10,10,14.05,11.05,12.55,13.17,8.73,19.39,10.67,8.24,83.56,0.1
1984,10,11,12.87,9.78,11.33,11.98,11.45,19.62,8.17,7.51,83.38,0.01
1984,10,12,12.95,9.81,11.38,12.14,14.12,21.55,7.44,7.57,83.12,0.08
1984,10,13,13.5,9.89,11.69,13.37,15.08,22.37,7.29,7.69,79.94,0.04
1984,10,14,12.76,8.82,10.8,12.72,12.91,20.55,7.65,7.2,80.06,0.11
1984,10,15,13.29,7.73,10.51,12.46,13.77,21.22,7.44,6.65,73.06,0.02
1984,10,16,13.63,6.73,10.18,13.44,16,22.87,6.88,6.23,68.44,0
1984,10,17,13.62,10.47,12.05,13.74,14.46,21.52,7.06,8,83.12,0.16
1984,10,18,13.36,11.92,12.64,13.18,8.02,17.56,9.54,8.79,91.44,1.9
1984,10,19,15.13,13.01,14.07,15.14,16.75,23.95,7.2,9.7,87.56,9
1984,10,20,11.87,6.13,9.01,11.57,10.28,16.44,6.17,6.16,71.31,0.24
1984,10,21,14.55,10.92,12.73,14.71,17.06,22.39,5.33,8.79,79.25,6.04
1984,10,22,11.36,8.96,10.15,11.68,7.18,15.68,8.51,7.26,86.12,2.31
1984,10,23,8.94,5.44,7.19,9.08,6.71,13.08,6.37,5.68,80.38,1.12
1984,10,24,7.95,4.47,6.21,7.84,8.03,12.83,4.8,5.25,79.44,0.83
1984,10,25,8.21,3.31,5.76,8.33,12.03,14.05,2.01,4.82,73.56,1.67
1984,10,26,10.68,8.92,9.8,10.77,8.53,15.66,7.13,7.2,89.44,8.56
1984,10,27,13.54,13.04,13.29,13.54,9.46,17.72,8.26,9.64,96.38,0.49
1984,10,28,18.32,15.47,16.9,18.07,10.02,23.3,13.3,11.17,84.5,3.91
1984,10,29,9.18,4.88,7.03,9.19,10.74,15.47,4.73,5.49,76.94,4.55
1984,10,30,9.12,2.74,5.93,9.02,16.26,16.88,0.62,4.7,68.38,0
1984,10,31,8.35,2.51,5.43,8.69,8.61,11.39,2.78,4.76,69.12,0.25
1984,11,1,10.14,6.08,8.11,10.42,12.91,15.98,3.07,6.16,76.31,1.67
1984,11,2,5.13,-1.45,1.84,5.67,12.73,14.05,1.31,3.85,63.75,2.36
1984,11,3,2.18,-5.32,-1.57,2.74,12.93,9.02,-3.9,2.56,61.5,0
1984,11,4,5.69,1.59,3.64,6.04,10.25,10.5,0.25,4.52,75.44,8.39
1984,11,5,9.37,7.94,8.65,9.37,7.77,14.05,6.28,6.84,91.19,11.68
1984,11,6,4.51,0.77,2.64,4.91,5.12,6.63,1.51,4.21,78.12,0.61
1984,11,7,0.34,-4.78,-2.22,0.4,9.23,5.4,-3.83,2.69,71.62,0.09
1984,11,8,1.14,-4.49,-1.67,1.59,11.3,7.03,-4.27,2.75,69.5,0.11
1984,11,9,5.34,0.49,2.91,5.51,10.09,10.51,0.41,4.03,72,2.45
1984,11,10,7.98,5.25,6.62,7.94,6.2,10.94,4.74,5.68,82.94,11.62
1984,11,11,7.81,6.52,7.17,7.73,7,11.33,4.33,6.23,91.69,4.42
1984,11,12,1.36,-0.02,0.67,1.8,3.84,3.58,-0.26,3.91,90.75,1.43
1984,11,13,-0.2,-3.42,-1.81,0.29,3.77,2.33,-1.43,2.99,79.44,1.74
1984,11,14,-0.13,-3.12,-1.62,-0.06,8.26,4.93,-3.33,3.05,81.56,0.12
1984,11,15,3.32,0.09,1.7,3.39,10.88,7.3,-3.57,3.97,80.19,0.86
1984,11,16,3.51,0.12,1.81,3.53,7.21,7.37,0.16,3.97,78.62,1.48
1984,11,17,0.55,-4.6,-2.02,0.76,3.28,2.07,-1.21,2.69,68.25,0.57
1984,11,18,1.45,-0.08,0.69,1.55,6.11,4.76,-1.35,3.85,89.81,0.78
1984,11,19,-3.01,-7.73,-5.37,-2.6,5.12,-0.48,-5.6,2.14,71.12,0.84
1984,11,20,-3.09,-7.7,-5.39,-2.68,3.23,-1.43,-4.66,2.08,70.69,0.83
1984,11,21,-2.83,-6.27,-4.56,-2.61,2.75,-0.95,-3.69,2.32,78.19,0.03
1984,11,22,-1.9,-4.93,-3.42,-2.36,7.44,2.21,-5.23,2.56,81.56,0.06
1984,11,23,-0.13,-2.4,-1.27,-0.09,7.97,4.01,-3.95,3.23,85.25,0.05
1984,11,24,1.55,0.8,1.18,1.48,7.72,6.91,-0.81,4.09,92.94,0
1984,11,25,1.3,0.86,1.08,1.12,7.52,6.05,-1.48,4.09,95.56,0.01
1984,11,26,2.78,1.08,1.94,2.64,12.23,10.64,-1.6,4.15,88.94,0.06
1984,11,27,4.32,1.99,3.15,4.19,9.45,9.57,0.12,4.46,85.5,0.01
1984,11,28,9.37,8.26,8.81,8.98,8.46,12.4,3.94,6.96,92.88,20.84
1984,11,29,1.06,0.19,0.62,1.1,2.37,2.8,0.43,3.91,93.81,14.5
1984,11,30,0.76,-1.13,-0.19,0.69,9.6,5.57,-4.03,3.6,88.5,2.12
1984,12,1,1.72,0.57,1.14,1.66,3.45,3.45,0,4.03,92.31,8.06
1984,12,2,-0.67,-3.27,-1.97,-1.12,6.12,2.34,-3.77,2.99,83.88,0.17
1984,12,3,0.65,-1.2,-0.28,0.65,4.76,2.9,-1.85,3.54,87.62,9.29
1984,12,4,-2.79,-7.27,-5.03,-2.59,3.95,-1.08,-5.03,2.2,71.44,1.89
1984,12,5,-3.59,-7.63,-5.61,-3.75,5.84,-0.45,-6.29,2.08,74.81,6.42
1984,12,6,-3.54,-4.16,-3.85,-3.64,3.06,-2.22,-5.28,2.87,97.88,14.55
1984,12,7,-8,-8.75,-8.38,-8.02,5.88,-3.85,-9.74,1.95,98.31,2.53
1984,12,8,-4.11,-4.53,-4.32,-4.17,8.49,-0.31,-8.8,2.81,99,0.1
1984,12,9,-1.55,-1.83,-1.69,-1.68,5.42,0.59,-4.83,3.36,99.06,0.02
1984,12,10,0.24,0.12,0.19,0.19,2.34,1.07,-1.27,3.91,98.94,0.13
1984,12,11,0.75,0.37,0.55,0.06,4.3,2.57,-1.74,3.97,96.94,0.27
1984,12,12,0.57,0.08,0.32,0.49,6.42,3.35,-3.08,3.91,96.69,0.53
1984,12,13,3.8,3,3.4,3.54,12.31,8.12,-4.2,4.88,94.81,1.23
1984,12,14,-2.08,-4.92,-3.5,-1.84,5.41,0.4,-5.01,2.62,81.75,1.62
1984,12,15,1.85,1.48,1.67,1.47,4.57,3.95,-0.62,4.27,97.12,1.03
1984,12,16,3.21,2.19,2.7,3.12,7.34,6.7,-0.63,4.52,93.19,0.12
1984,12,17,6.76,4.81,5.79,5.64,9.32,10.08,0.75,5.55,88.12,0.15
1984,12,18,1.25,0.49,0.87,0.96,7.62,5.23,-2.4,3.97,92.81,2.71
1984,12,19,-0.06,-1.2,-0.63,-0.17,3.84,1.52,-2.32,3.54,92.38,4.44
1984,12,20,-1.17,-4.45,-2.81,-1.17,5.39,1.36,-4.03,2.75,79.06,2.35
1984,12,21,-2.1,-4.81,-3.45,-2.45,6.65,1.18,-5.47,2.69,82.69,7.61
1984,12,22,2.03,-0.27,0.88,1.82,7.5,4.19,-3.31,3.91,84.88,3.59
1984,12,23,-1.91,-5.46,-3.69,-2.21,8.67,2.58,-6.1,2.56,77.44,0.97
1984,12,24,1.05,-1.15,-0.05,0.82,7.12,5.36,-1.77,3.6,85.88,2.34
1984,12,25,-6.37,-10.42,-8.39,-6.49,8.3,-0.74,-9.05,1.71,74,1.22
1984,12,26,-5.85,-9.49,-7.67,-6.07,6.3,-3.06,-9.35,1.77,76.56,0.12
1984,12,27,-3.67,-5.61,-4.64,-3.71,9.59,0.31,-9.28,2.56,87.56,3.72
1984,12,28,5.74,5.44,5.59,5.35,11.01,11.15,0.14,5.92,97.81,15.83
1984,12,29,12.01,10.98,11.49,11.36,11.77,16.33,4.56,8.48,93.38,9.92
1984,12,30,-0.83,-3.07,-1.95,-1.41,8.36,3.63,-4.73,3.05,85.81,4.27
1984,12,31,-1.42,-2.56,-1.99,-1.92,7.97,2.47,-5.5,3.17,93,1.46
1985,1,1,4.84,4.22,4.53,4.5,9.38,9.71,0.33,5.37,95.81,15.54
1985,1,2,-2.23,-4.58,-3.41,-1.95,3.69,0.17,-3.52,2.69,84.94,0.16
1985,1,3,-4.46,-8.9,-6.68,-4.25,3.96,-2.31,-6.27,1.89,72.25,0.01
1985,1,4,-5.15,-7.7,-6.42,-6.1,10.69,0.31,-10.38,2.14,84.94,0.41
1985,1,5,-6.42,-8.77,-7.6,-6.61,4.12,-4.08,-8.2,1.95,85.69,0.81
1985,1,6,-3.19,-4.52,-3.85,-3.36,6.01,-0.24,-6.24,2.75,92.44,2.07
1985,1,7,-1.85,-2.83,-2.34,-2.16,5.51,1.11,-4.39,3.17,94.44,3.55
1985,1,8,-10.77,-12.61,-11.69,-10.72,10.61,-1.96,-12.57,1.4,88.38,2.28
1985,1,9,-11.28,-13.57,-12.43,-11.27,3.13,-9.75,-12.88,1.22,84.94,0.46
1985,1,10,-10.68,-13.36,-12.02,-12.27,5.97,-7.45,-13.42,1.22,82.62,0.08
1985,1,11,-10.28,-12.09,-11.19,-10.99,4.8,-8.14,-12.95,1.46,89.19,0.94
1985,1,12,-7.07,-8.09,-7.58,-7.24,7.1,-3.96,-11.06,2.08,95.69,2.07
1985,1,13,-4.73,-6.32,-5.52,-4.96,5.68,-2.63,-8.31,2.38,91,1
1985,1,14,-2.79,-4.06,-3.43,-3,8.51,0.52,-7.98,2.93,92.44,2.12
1985,1,15,-9.86,-11.23,-10.55,-9.88,11.17,-2.79,-13.96,1.65,92.19,1.47
1985,1,16,-12.42,-13.66,-13.04,-12.6,8.56,-8.24,-16.8,1.28,93,0.19
1985,1,17,-7.2,-8.23,-7.71,-7.32,5.84,-4.37,-10.21,2.08,95.62,4.31
1985,1,18,-6.14,-7.27,-6.7,-6.39,6.15,-3.46,-9.61,2.2,94.94,1.24
1985,1,19,-6.34,-7.6,-6.97,-6.58,8.26,-3.72,-11.98,2.2,93.5,2.71
1985,1,20,-13.65,-14.94,-14.29,-13.74,4.29,-12.06,-16.35,1.1,92.44,2.83
1985,1,21,-15.27,-16.05,-15.66,-15.29,9.62,-9.39,-19.02,1.04,96,3.74
1985,1,22,-6.1,-6.87,-6.49,-6.25,3.62,-5.28,-8.91,2.26,97.75,3.12
1985,1,23,-5.96,-6.95,-6.46,-6.14,1.66,-5.11,-6.77,2.26,96,0.67
1985,1,24,-5.18,-6.06,-5.62,-5.4,3.29,-3.28,-6.57,2.44,96.56,1.03
1985,1,25,-5.51,-6.41,-5.95,-5.85,7.02,-3.22,-10.23,2.44,96.38,1.84
1985,1,26,-9.62,-10.4,-10.01,-9.74,2.52,-8.25,-10.76,1.65,97.94,1.76
1985,1,27,-8.37,-9.31,-8.85,-8.52,3.92,-6.6,-10.52,1.83,96.5,1.02
1985,1,28,-6.75,-7.56,-7.16,-7.07,6.55,-3.67,-10.22,2.14,97.5,1.62
1985,1,29,-8.47,-9.33,-8.9,-9.06,7.63,-5.74,-13.37,1.83,97.19,0.77
1985,1,30,-10.93,-11.91,-11.42,-12.26,9.59,-5.85,-15.44,1.46,96.12,0.22
1985,1,31,-6.97,-7.56,-7.27,-7.17,12.66,-1.93,-14.59,2.26,98.38,2.91
1985,2,1,-3.87,-4.42,-4.14,-4,4.44,-2.13,-6.57,2.75,98.56,3.35
1985,2,2,-9.76,-10.53,-10.15,-9.8,7.05,-6.92,-13.97,1.65,97.88,1.75
1985,2,3,-15.4,-15.81,-15.6,-17.12,9.04,-10.35,-19.38,1.04,98.75,0.2
1985,2,4,-12.65,-13.35,-13,-13.17,7.95,-9.05,-17,1.28,98,1.2
1985,2,5,-11.66,-12.15,-11.91,-12.61,14.1,-5.67,-19.77,1.53,98.19,3.27
1985,2,6,-9.05,-9.81,-9.43,-9.17,7.1,-5.75,-12.85,1.77,98,1.93
1985,2,7,-13.76,-14.42,-14.09,-13.81,4.99,-12.2,-17.2,1.16,97.94,1.43
1985,2,8,-13.93,-14.67,-14.3,-14.01,1.13,-13.45,-14.58,1.1,97.19,2.9
1985,2,9,-12.93,-13.63,-13.28,-12.99,4,-10.7,-14.7,1.22,97.75,1.11
1985,2,10,-10.59,-11.28,-10.94,-12.16,6.7,-7.35,-14.05,1.53,98.44,1.44
1985,2,11,-6.16,-6.52,-6.34,-6.99,16.22,0.22,-16,2.56,98.38,0.84
1985,2,12,-0.58,-1.12,-0.85,-0.84,3.44,0.73,-2.71,3.6,96.75,1.64
1985,2,13,-1.4,-2.25,-1.83,-1.49,4.75,0.23,-4.52,3.36,94.88,0.45
1985,2,14,-5.27,-6.59,-5.93,-5.43,2.5,-4.39,-6.89,2.32,93.19,0.65
1985,2,15,-8.08,-9.39,-8.74,-8.29,3.75,-6.38,-10.13,1.83,93.56,0.59
1985,2,16,-8.19,-9.58,-8.88,-8.37,5.54,-5.39,-10.92,1.77,93,0.26
1985,2,17,-3.56,-4.62,-4.09,-3.74,7.9,-0.2,-8.1,2.75,94.31,1.24
1985,2,18,-3.21,-4.29,-3.75,-3.59,6.46,-0.17,-6.64,2.81,94.06,0.3
1985,2,19,-4.27,-5.47,-4.87,-4.31,10.23,-1.1,-11.32,2.56,93.56,0.39
1985,2,20,-7.67,-8.67,-8.17,-8.36,14.02,-1.16,-15.18,2.01,94.5,0.07
1985,2,21,-2.75,-3.85,-3.3,-3.17,12.09,1.47,-10.63,2.99,93.69,0.11
1985,2,22,3.51,2.8,3.15,3.01,3.53,4.65,1.12,4.7,94.69,9.01
1985,2,23,6.65,6.69,6.67,6.07,8.38,10.65,2.27,6.29,98.38,10.06
1985,2,24,10.4,9.3,9.85,9.8,8,15.12,7.12,7.51,93,3.63
1985,2,25,0.35,-2.79,-1.22,0.22,5.88,3.79,-2.09,3.11,80.31,0.36
1985,2,26,3.06,1.32,2.19,2.99,9.12,7.62,-1.49,4.27,88.88,0.66
1985,2,27,-2.05,-4.44,-3.24,-1.66,11.11,2.65,-8.45,2.99,84.25,1.43
1985,2,28,-2.99,-7.97,-5.48,-2.5,11.28,2.52,-8.76,2.14,69.44,0
1985,3,1,2.76,-0.69,1.04,2.61,10.69,8.6,-2.1,3.66,79.5,0.13
1985,3,2,1.35,-1.66,-0.16,1.45,9.7,5.51,-4.19,3.48,81.81,0.13
1985,3,3,-4.88,-10.11,-7.49,-4.02,5.88,-1.58,-7.46,1.71,67.5,0.28
1985,3,4,-4.22,-6.24,-5.24,-3.76,11.98,2.83,-9.16,2.56,86.81,23.22
1985,3,5,-0.7,-2.91,-1.8,-0.67,9.86,2.91,-6.95,3.17,85.56,4.24
1985,3,6,-7.46,-11.15,-9.31,-7.6,6.98,-3.62,-10.6,1.53,76.38,0.14
1985,3,7,-3.73,-6.25,-4.99,-3.59,10.92,0.14,-10.77,2.44,83.88,0.63
1985,3,8,2.55,1.75,2.15,2.26,5.27,5.71,0.44,4.39,94.38,3.08
1985,3,9,-0.3,-3.62,-1.95,-0.25,6.84,4.33,-2.51,2.93,79.94,0.02
1985,3,10,1.65,-1.7,-0.03,1.01,10.43,7.53,-2.89,3.36,80.75,0.12
1985,3,11,3.76,1.55,2.65,3.56,9.02,8.4,-0.63,4.33,85.69,12.89
1985,3,12,4.37,2.39,3.37,4.26,7.89,8.46,0.57,4.7,87.62,8.65
1985,3,13,0.79,-1.53,-0.38,0.99,6.55,4.74,-1.81,3.48,85.19,1.21
1985,3,14,1.45,-1.02,0.21,1.6,7.59,5.57,-2.02,3.6,84.88,1.97
1985,3,15,-3.32,-7.52,-5.42,-2.81,5.35,-0.39,-5.74,2.2,73.69,0.71
1985,3,16,-0.72,-4.95,-2.84,-0.39,12.13,5.88,-6.25,2.75,74.5,0.02
1985,3,17,-0.99,-3.7,-2.35,-0.6,7.73,2.13,-5.6,2.99,82.81,1.11
1985,3,18,-7.56,-11.81,-9.68,-6.7,5.7,-4.62,-10.32,1.46,73.38,0.11
1985,3,19,-1.82,-5.81,-3.82,-1.53,16.8,5.97,-10.84,2.56,78.19,0.14
1985,3,20,1.8,-0.8,0.5,1.9,13.62,9.15,-4.48,3.72,84.12,0.14
1985,3,21,-3.81,-10.35,-7.08,-3.45,6.34,-0.21,-6.56,1.65,61.12,0
1985,3,22,-0.72,-6.42,-3.57,-0.79,18.04,8.42,-9.63,2.38,69.38,0.01
1985,3,23,1.84,-0.02,0.91,1.63,6.8,5.76,-1.02,3.85,88.06,0.77
1985,3,24,1.18,-0.63,0.27,1.3,9.53,5.6,-3.93,3.72,88.56,1.1
1985,3,25,-2.02,-7.12,-4.56,-1.48,6.59,1.47,-5.13,2.2,70.38,0
1985,3,26,0.87,-5.2,-2.17,0.17,11.84,7.19,-4.65,2.56,67.75,0.03
1985,3,27,7.23,4.57,5.9,7.08,16.42,15.23,-1.19,5.62,84.31,5.54
1985,3,28,10.87,10.2,10.54,10.56,10.78,16.15,5.37,8.06,95.19,4.11
1985,3,29,9.8,7.83,8.82,9.63,14.34,17.49,3.15,6.9,88.5,0.78
1985,3,30,1.19,-2.1,-0.45,1.78,8.87,4.99,-3.88,3.3,80.62,1.18
1985,3,31,0.08,-1.86,-0.88,0.69,4.98,2.2,-2.77,3.36,87.25,15.43
1985,4,1,1.76,-0.4,0.69,2.09,4.23,3.94,-0.29,3.78,86.12,2.67
1985,4,2,-0.42,-2.76,-1.59,0.1,5.17,2.25,-2.92,3.17,85.38,2.79
1985,4,3,0.86,-0.59,0.14,1.19,10.2,5.9,-4.29,3.78,90.56,3.72
1985,4,4,4.23,1.08,2.65,4.39,11.46,10.26,-1.2,4.21,81.94,1.37
1985,4,5,11.78,10.09,10.94,11.53,13.72,17.49,3.78,8.12,89.5,1.66
1985,4,6,9.37,4.45,6.9,9.24,11.3,13.83,2.52,5.68,72.38,2.51
1985,4,7,3.01,-3.3,-0.14,3.19,9.2,7.83,-1.35,3.05,65.56,0.46
1985,4,8,-0.13,-3.13,-1.63,0.51,6.43,3.05,-3.38,3.05,81.38,0.63
1985,4,9,-3.17,-7.72,-5.45,-2.23,2.93,-1.94,-4.88,2.08,72.12,0.06
1985,4,10,0.3,-5.61,-2.66,0.87,9.11,4.32,-4.79,2.5,66.94,0.14
1985,4,11,3.3,0.71,2.01,3.46,13.65,10.69,-2.95,4.09,84.69,0.51
1985,4,12,3.23,-3.27,-0.02,2.24,12.96,9.35,-3.61,2.99,65.69,0
1985,4,13,8.05,1.8,4.93,7.37,16.77,15.1,-1.67,4.58,67.56,0.39
1985,4,14,12.08,9.16,10.62,12.02,12.8,18.63,5.83,7.39,83.25,0.23
1985,4,15,13.77,10.75,12.26,13.64,9.46,19.72,10.26,8.18,83.5,0.07
1985,4,16,11.92,8.14,10.03,12.02,18.75,20.62,1.87,7.14,79.06,0.27
1985,4,17,0.15,-8.26,-4.05,0.55,9.71,4.62,-5.09,2.01,54.94,0
1985,4,18,9.61,5.69,7.65,9.88,22.2,19.53,-2.67,6.65,77,3.79
1985,4,19,12.1,10.65,11.38,12.1,7.29,16.04,8.75,8.18,91.31,6.09
1985,4,20,13.23,8.76,10.99,12.8,12.85,19.82,6.97,7.14,77.06,2.68
1985,4,21,15.4,12.01,13.71,14.75,15.33,23.06,7.73,8.97,81.5,1.02
1985,4,22,17.12,14.52,15.82,16.28,12.11,23.55,11.44,10.5,85.44,0.03
1985,4,23,19.28,14.86,17.07,18.78,14.82,26.79,11.96,10.68,78.31,0.03
1985,4,24,14.89,10.01,12.44,15.2,12.79,21.34,8.55,7.87,74.69,0.07
1985,4,25,13.19,11.58,12.38,13.6,8.09,17,8.91,8.67,90.06,3.26
1985,4,26,12.19,8.27,10.23,12.69,10.93,18.09,7.16,6.96,78.81,0.23
1985,4,27,8.02,2.38,5.2,8.76,9.3,13.62,4.33,4.58,70.69,0.59
1985,4,28,7.17,3.84,5.51,7.74,6.79,11.12,4.33,5.07,80.38,0.85
1985,4,29,8.03,2.83,5.43,8.66,10.17,13.76,3.6,4.7,73.12,0
1985,4,30,13.62,7.64,10.63,13.8,19.5,23.6,4.11,6.71,71.81,0.03
1985,5,1,9.01,5.18,7.09,9.55,6.68,11.63,4.95,5.62,78.62,0.06
1985,5,2,9.63,3.26,6.44,9.78,12.88,16.45,3.58,4.88,68.81,0.04
1985,5,3,8.43,2.15,5.29,8.76,12.02,14.01,1.99,4.58,68.88,0.06
1985,5,4,8.48,2.37,5.42,9.02,14.27,15.15,0.89,4.7,68.62,0.85
1985,5,5,14.19,10.23,12.22,14.37,11.66,19.79,8.12,8,79.25,2.41
1985,5,6,13.61,11.56,12.58,13.82,8.79,19.11,10.33,8.73,88.5,16.38
1985,5,7,10.87,6.16,8.51,11.37,7.8,15.13,7.34,6.04,75.38,1.09
1985,5,8,5.35,-3.45,0.95,5.38,6.34,8.31,1.97,3.11,56,0.07
1985,5,9,10.76,2.96,6.87,11.16,20.65,20.45,-0.2,5.07,61.94,0.07
1985,5,10,17.55,12.04,14.8,17.53,13.49,24.12,10.62,8.91,72.31,0.01
1985,5,11,20.28,14.56,17.42,19.88,15.96,27.55,11.58,10.56,72.88,2.37
1985,5,12,21.26,17.94,19.59,21.22,9.38,26.26,16.87,13.06,82.69,7.92
1985,5,13,20.01,14.62,17.31,20.12,13.37,25.3,11.94,10.68,73.44,0.32
1985,5,14,15.3,11.03,13.16,15.86,12.27,21.8,9.52,8.3,78.31,0.04
1985,5,15,16.21,11.76,13.98,16.76,11.59,22.45,10.86,8.73,77.06,0.98
1985,5,16,16.05,13.2,14.62,16.51,9.87,21.8,11.93,9.7,84.31,4.12
1985,5,17,15.4,11.69,13.55,15.9,10.77,20.63,9.87,8.85,80.44,1.98
1985,5,18,9.79,3.98,6.88,10.75,7.78,14.08,6.29,5.25,69.88,1.52
1985,5,19,10.43,4.05,7.24,11.23,10.98,15.62,4.64,5.25,68,2.06
1985,5,20,18.1,10.68,14.39,18.21,11.83,24.44,12.62,8.24,64.12,0.73
